SIDO,SIGUNGU,SIGUNGU2,SIG_CD,POP_DEN,YEAR
서울,종로구,,11110,7793.69 ,2000
서울,중구,,11140,14153.23 ,2000
서울,용산구,,11170,10978.27 ,2000
서울,성동구,,11200,20231.92 ,2000
서울,광진구,,11215,22948.85 ,2000
서울,동대문구,,11230,26764.30 ,2000
서울,중랑구,,11260,24773.09 ,2000
서울,성북구,,11290,18759.78 ,2000
서울,강북구,,11305,14906.49 ,2000
서울,도봉구,,11320,17823.07 ,2000
서울,노원구,,11350,17859.42 ,2000
서울,은평구,,11380,15796.18 ,2000
서울,서대문구,,11410,20876.37 ,2000
서울,마포구,,11440,16221.93 ,2000
서울,양천구,,11470,27972.88 ,2000
서울,강서구,,11500,12592.48 ,2000
서울,구로구,,11530,20045.10 ,2000
서울,금천구,,11545,20490.84 ,2000
서울,영등포구,,11560,16547.29 ,2000
서울,동작구,,11590,25431.38 ,2000
서울,관악구,,11620,17736.49 ,2000
서울,서초구,,11650,8440.44 ,2000
서울,강남구,,11680,13915.79 ,2000
서울,송파구,,11710,19580.70 ,2000
서울,강동구,,11740,20203.47 ,2000
부산,중구,,26110,20765.39 ,2000
부산,서구,,26140,11595.53 ,2000
부산,동구,,26170,13006.21 ,2000
부산,영도구,,26200,13204.58 ,2000
부산,부산진구,,26230,14505.75 ,2000
부산,동래구,,26260,17973.93 ,2000
부산,남구,,26290,11688.37 ,2000
부산,북구,,26320,8023.58 ,2000
부산,해운대구,,26350,7947.35 ,2000
부산,사하구,,26380,9506.42 ,2000
부산,금정구,,26410,4483.82 ,2000
부산,강서구,,26440,351.95 ,2000
부산,연제구,,26470,18488.28 ,2000
부산,수영구,,26500,18181.58 ,2000
부산,사상구,,26530,8403.14 ,2000
부산,기장군,,26710,341.50 ,2000
대구,중구,,27110,12980.40 ,2000
대구,동구,,27140,1853.78 ,2000
대구,서구,,27170,16340.23 ,2000
대구,남구,,27200,11248.09 ,2000
대구,북구,,27230,4288.20 ,2000
대구,수성구,,27260,6012.26 ,2000
대구,달서구,,27290,9452.40 ,2000
대구,달성군,,27710,361.29 ,2000
인천,중구,,28110,812.01 ,2000
인천,동구,,28140,10784.00 ,2000
인천,남구,,28170,17362.01 ,2000
인천,연수구,,28185,10331.11 ,2000
인천,남동구,,28200,7175.52 ,2000
인천,부평구,,28237,17088.49 ,2000
인천,계양구,,28245,7397.07 ,2000
인천,서구,,28260,3099.99 ,2000
인천,강화군,,28710,163.37 ,2000
인천,옹진군,,28720,85.39 ,2000
광주,동구,,29110,2530.18 ,2000
광주,서구,,29140,6155.28 ,2000
광주,남구,,29155,3790.93 ,2000
광주,북구,,29170,3907.05 ,2000
광주,광산구,,29200,1134.56 ,2000
대전,동구,,30110,1845.92 ,2000
대전,중구,,30140,4308.56 ,2000
대전,서구,,30170,5000.06 ,2000
대전,유성구,,30200,889.85 ,2000
대전,대덕구,,30230,3380.57 ,2000
울산,중구,,31110,6275.68 ,2000
울산,남구,,31140,4686.04 ,2000
울산,동구,,31170,5251.30 ,2000
울산,북구,,31200,770.13 ,2000
울산,울주군,,31710,218.25 ,2000
세종,세종시,,36110,222.58 ,2000
경기,수원시,장안구,41111,8444.80 ,2000
경기,수원시,권선구,41113,6437.63 ,2000
경기,수원시,팔달구,41115,9181.49 ,2000
경기,수원시,영통구,41117,,2000
경기,성남시,수정구,41131,5589.28 ,2000
경기,성남시,중원구,41133,10377.64 ,2000
경기,성남시,분당구,41135,5664.31 ,2000
경기,의정부시,,41150,4425.98 ,2000
경기,안양시,만안구,41171,6964.54 ,2000
경기,안양시,동안구,41173,14882.22 ,2000
경기,부천시,,41190,14516.85 ,2000
경기,광명시,,41210,8783.06 ,2000
경기,평택시,,41220,787.30 ,2000
경기,동두천시,,41250,789.39 ,2000
경기,안산시,상록구,41271,,2000
경기,안산시,단원구,41273,,2000
경기,고양시,덕양구,41281,2234.81 ,2000
경기,고양시,일산동구,41285,3623.03 ,2000
경기,고양시,일산서구,41287,5003.69 ,2000
경기,과천시,,41290,1992.08 ,2000
경기,구리시,,41310,5088.40 ,2000
경기,남양주시,,41360,779.14 ,2000
경기,오산시,,41370,2477.45 ,2000
경기,시흥시,,41390,2419.62 ,2000
경기,군포시,,41410,7431.17 ,2000
경기,의왕시,,41430,2247.99 ,2000
경기,하남시,,41450,1325.36 ,2000
경기,용인시,처인구,41461,279.51 ,2000
경기,용인시,기흥구,41463,1599.92 ,2000
경기,용인시,수지구,41465,3104.22 ,2000
경기,파주시,,41480,280.87 ,2000
경기,이천시,,41500,398.14 ,2000
경기,안성시,,41550,246.40 ,2000
경기,김포시,,41570,589.40 ,2000
경기,화성시,,41590,278.42 ,2000
경기,광주시,,41610,322.62 ,2000
경기,양주시,,41630,378.32 ,2000
경기,포천시,,41650,176.65 ,2000
경기,여주시,,41670,170.43 ,2000
경기,연천군,,41800,82.31 ,2000
경기,가평군,,41820,66.53 ,2000
경기,양평군,,41830,94.24 ,2000
강원,춘천시,,42110,225.02 ,2000
강원,원주시,,42130,311.15 ,2000
강원,강릉시,,42150,224.14 ,2000
강원,동해시,,42170,575.62 ,2000
강원,태백시,,42190,187.87 ,2000
강원,속초시,,42210,855.45 ,2000
강원,삼척시,,42230,69.30 ,2000
강원,홍천군,,42720,40.96 ,2000
강원,횡성군,,42730,46.06 ,2000
강원,영월군,,42750,42.94 ,2000
강원,평창군,,42760,32.20 ,2000
강원,정선군,,42770,41.42 ,2000
강원,철원군,,42780,69.50 ,2000
강원,화천군,,42790,27.71 ,2000
강원,양구군,,42800,36.46 ,2000
강원,인제군,,42810,20.74 ,2000
강원,고성군,,42820,61.11 ,2000
강원,양양군,,42830,47.94 ,2000
충북,청주시,서원구,43112,1833.04 ,2000
충북,청주시,청원구,43114,813.93 ,2000
충북,청주시,상당구,43111,444.57 ,2000
충북,청주시,흥덕구,43113,1270.82 ,2000
충북,충주시,,43130,220.85 ,2000
충북,제천시,,43150,167.67 ,2000
충북,보은군,,43720,73.99 ,2000
충북,옥천군,,43730,113.18 ,2000
충북,영동군,,43740,69.38 ,2000
충북,증평군,,43745,394.49 ,2000
충북,진천군,,43750,148.04 ,2000
충북,괴산군,,43760,48.04 ,2000
충북,음성군,,43770,168.80 ,2000
충북,단양군,,43800,51.28 ,2000
충남,당진시,,44270,187.00 ,2000
충남,천안시,동남구,44131,480.51 ,2000
충남,천안시,서북구,44133,1065.80 ,2000
충남,공주시,,44150,144.15 ,2000
충남,보령시,,44180,208.71 ,2000
충남,아산시,,44200,339.66 ,2000
충남,서산시,,44210,202.97 ,2000
충남,논산시,,44230,231.33 ,2000
충남,계룡시,,44250,453.21 ,2000
충남,금산군,,44710,112.01 ,2000
충남,부여군,,44760,148.39 ,2000
충남,서천군,,44770,210.42 ,2000
충남,청양군,,44790,85.53 ,2000
충남,홍성군,,44800,215.00 ,2000
충남,예산군,,44810,186.77 ,2000
충남,태안군,,44825,136.52 ,2000
전북,전주시,완산구,45111,3498.91 ,2000
전북,전주시,덕진구,45113,2589.69 ,2000
전북,군산시,,45130,734.65 ,2000
전북,익산시,,45140,659.32 ,2000
전북,정읍시,,45180,219.48 ,2000
전북,남원시,,45190,137.59 ,2000
전북,김제시,,45210,212.47 ,2000
전북,완주군,,45710,102.33 ,2000
전북,진안군,,45720,39.64 ,2000
전북,무주군,,45730,46.24 ,2000
전북,장수군,,45740,56.31 ,2000
전북,임실군,,45750,62.85 ,2000
전북,순창군,,45770,69.77 ,2000
전북,고창군,,45790,122.10 ,2000
전북,부안군,,45800,151.39 ,2000
전남,목포시,,46110,5216.30 ,2000
전남,여수시,,46130,650.30 ,2000
전남,순천시,,46150,297.98 ,2000
전남,나주시,,46170,179.61 ,2000
전남,광양시,,46230,309.23 ,2000
전남,담양군,,46710,121.05 ,2000
전남,곡성군,,46720,75.18 ,2000
전남,구례군,,46730,75.81 ,2000
전남,고흥군,,46770,130.22 ,2000
전남,보성군,,46780,92.48 ,2000
전남,화순군,,46790,99.98 ,2000
전남,장흥군,,46800,86.39 ,2000
전남,강진군,,46810,99.31 ,2000
전남,해남군,,46820,115.41 ,2000
전남,영암군,,46830,119.89 ,2000
전남,무안군,,46840,160.89 ,2000
전남,함평군,,46860,115.19 ,2000
전남,영광군,,46870,153.90 ,2000
전남,장성군,,46880,107.95 ,2000
전남,완도군,,46890,170.96 ,2000
전남,진도군,,46900,98.13 ,2000
전남,신안군,,46910,81.36 ,2000
경북,포항시,남구,47111,656.75 ,2000
경북,포항시,북구,47113,351.27 ,2000
경북,경주시,,47130,219.20 ,2000
경북,김천시,,47150,148.44 ,2000
경북,안동시,,47170,121.00 ,2000
경북,구미시,,47190,545.84 ,2000
경북,영주시,,47210,196.16 ,2000
경북,영천시,,47230,130.08 ,2000
경북,상주시,,47250,99.36 ,2000
경북,문경시,,47280,98.57 ,2000
경북,경산시,,47290,519.63 ,2000
경북,군위군,,47720,53.16 ,2000
경북,의성군,,47730,64.90 ,2000
경북,청송군,,47750,40.65 ,2000
경북,영양군,,47760,27.98 ,2000
경북,영덕군,,47770,69.01 ,2000
경북,청도군,,47820,75.37 ,2000
경북,고령군,,47830,97.89 ,2000
경북,성주군,,47840,82.93 ,2000
경북,칠곡군,,47850,229.56 ,2000
경북,예천군,,47900,90.64 ,2000
경북,봉화군,,47920,35.70 ,2000
경북,울진군,,47930,67.04 ,2000
경북,울릉군,,47940,141.13 ,2000
경남,창원시,의창구,48121,1230.49 ,2000
경남,창원시,성산구,48123,3166.06 ,2000
경남,창원시,마산합포구,48125,900.45 ,2000
경남,창원시,마산회원구,48127,2388.01 ,2000
경남,창원시,진해구,48129,1198.18 ,2000
경남,진주시,,48170,479.52 ,2000
경남,통영시,,48220,578.68 ,2000
경남,사천시,,48240,300.86 ,2000
경남,김해시,,48250,741.74 ,2000
경남,밀양시,,48270,155.91 ,2000
경남,거제시,,48310,437.50 ,2000
경남,양산시,,48330,399.76 ,2000
경남,의령군,,48720,71.42 ,2000
경남,함안군,,48730,155.60 ,2000
경남,창녕군,,48740,136.97 ,2000
경남,고성군,,48820,122.77 ,2000
경남,남해군,,48840,167.25 ,2000
경남,하동군,,48850,88.17 ,2000
경남,산청군,,48860,51.59 ,2000
경남,함양군,,48870,63.96 ,2000
경남,거창군,,48880,86.74 ,2000
경남,합천군,,48890,62.29 ,2000
제주,제주시,,50110,1090.73 ,2000
제주,서귀포시,,50130,336.14 ,2000
서울,종로구,,11110,7703.91 ,2001
서울,중구,,11140,14356.25 ,2001
서울,용산구,,11170,11020.40 ,2001
서울,성동구,,11200,20266.06 ,2001
서울,광진구,,11215,22761.19 ,2001
서울,동대문구,,11230,26863.29 ,2001
서울,중랑구,,11260,24260.66 ,2001
서울,성북구,,11290,18342.64 ,2001
서울,강북구,,11305,14887.84 ,2001
서울,도봉구,,11320,17848.05 ,2001
서울,노원구,,11350,18238.94 ,2001
서울,은평구,,11380,15739.28 ,2001
서울,서대문구,,11410,20809.53 ,2001
서울,마포구,,11440,15880.91 ,2001
서울,양천구,,11470,27832.96 ,2001
서울,강서구,,11500,12598.80 ,2001
서울,구로구,,11530,20653.16 ,2001
서울,금천구,,11545,20032.84 ,2001
서울,영등포구,,11560,16561.56 ,2001
서울,동작구,,11590,24832.58 ,2001
서울,관악구,,11620,17849.68 ,2001
서울,서초구,,11650,8355.22 ,2001
서울,강남구,,11680,13671.05 ,2001
서울,송파구,,11710,19344.04 ,2001
서울,강동구,,11740,19906.12 ,2001
부산,중구,,26110,20344.13 ,2001
부산,서구,,26140,11106.37 ,2001
부산,동구,,26170,12716.39 ,2001
부산,영도구,,26200,12871.57 ,2001
부산,부산진구,,26230,14375.23 ,2001
부산,동래구,,26260,17691.25 ,2001
부산,남구,,26290,11810.30 ,2001
부산,북구,,26320,8133.38 ,2001
부산,해운대구,,26350,7922.49 ,2001
부산,사하구,,26380,9392.38 ,2001
부산,금정구,,26410,4385.18 ,2001
부산,강서구,,26440,339.46 ,2001
부산,연제구,,26470,18733.17 ,2001
부산,수영구,,26500,17824.56 ,2001
부산,사상구,,26530,8380.33 ,2001
부산,기장군,,26710,349.68 ,2001
대구,중구,,27110,12655.04 ,2001
대구,동구,,27140,1843.99 ,2001
대구,서구,,27170,15990.68 ,2001
대구,남구,,27200,11038.53 ,2001
대구,북구,,27230,4340.01 ,2001
대구,수성구,,27260,5970.36 ,2001
대구,달서구,,27290,9630.97 ,2001
대구,달성군,,27710,365.55 ,2001
인천,중구,,28110,711.81 ,2001
인천,동구,,28140,10739.15 ,2001
인천,남구,,28170,17571.98 ,2001
인천,연수구,,28185,10280.53 ,2001
인천,남동구,,28200,7171.87 ,2001
인천,부평구,,28237,17262.39 ,2001
인천,계양구,,28245,7455.12 ,2001
인천,서구,,28260,3148.72 ,2001
인천,강화군,,28710,162.78 ,2001
인천,옹진군,,28720,85.59 ,2001
광주,동구,,29110,2438.93 ,2001
광주,서구,,29140,6436.88 ,2001
광주,남구,,29155,3702.90 ,2001
광주,북구,,29170,3894.10 ,2001
광주,광산구,,29200,1179.99 ,2001
대전,동구,,30110,1803.27 ,2001
대전,중구,,30140,4329.59 ,2001
대전,서구,,30170,5088.61 ,2001
대전,유성구,,30200,969.27 ,2001
대전,대덕구,,30230,3374.75 ,2001
울산,중구,,31110,6299.28 ,2001
울산,남구,,31140,4805.88 ,2001
울산,동구,,31170,5221.83 ,2001
울산,북구,,31200,778.78 ,2001
울산,울주군,,31710,225.54 ,2001
세종,세종시,,36110,224.95 ,2001
경기,수원시,장안구,41111,8828.90 ,2001
경기,수원시,권선구,41113,6588.08 ,2001
경기,수원시,팔달구,41115,9337.07 ,2001
경기,수원시,영통구,41117,,2001
경기,성남시,수정구,41131,5600.70 ,2001
경기,성남시,중원구,41133,10370.85 ,2001
경기,성남시,분당구,41135,5781.18 ,2001
경기,의정부시,,41150,4499.76 ,2001
경기,안양시,만안구,41171,7146.72 ,2001
경기,안양시,동안구,41173,15056.81 ,2001
경기,부천시,,41190,14614.90 ,2001
경기,광명시,,41210,8735.74 ,2001
경기,평택시,,41220,792.28 ,2001
경기,동두천시,,41250,776.20 ,2001
경기,안산시,상록구,41271,,2001
경기,안산시,단원구,41273,,2001
경기,고양시,덕양구,41281,2246.07 ,2001
경기,고양시,일산동구,41285,3724.08 ,2001
경기,고양시,일산서구,41287,5143.25 ,2001
경기,과천시,,41290,1985.75 ,2001
경기,구리시,,41310,5551.36 ,2001
경기,남양주시,,41360,815.34 ,2001
경기,오산시,,41370,2678.93 ,2001
경기,시흥시,,41390,2544.14 ,2001
경기,군포시,,41410,7401.62 ,2001
경기,의왕시,,41430,2301.66 ,2001
경기,하남시,,41450,1328.54 ,2001
경기,용인시,처인구,41461,321.95 ,2001
경기,용인시,기흥구,41463,1842.84 ,2001
경기,용인시,수지구,41465,3575.51 ,2001
경기,파주시,,41480,329.07 ,2001
경기,이천시,,41500,406.09 ,2001
경기,안성시,,41550,255.52 ,2001
경기,김포시,,41570,652.35 ,2001
경기,화성시,,41590,306.15 ,2001
경기,광주시,,41610,354.01 ,2001
경기,양주시,,41630,437.64 ,2001
경기,포천시,,41650,177.00 ,2001
경기,여주시,,41670,172.13 ,2001
경기,연천군,,41800,80.55 ,2001
경기,가평군,,41820,66.46 ,2001
경기,양평군,,41830,94.17 ,2001
강원,춘천시,,42110,224.95 ,2001
강원,원주시,,42130,316.11 ,2001
강원,강릉시,,42150,222.97 ,2001
강원,동해시,,42170,575.32 ,2001
강원,태백시,,42190,185.10 ,2001
강원,속초시,,42210,857.33 ,2001
강원,삼척시,,42230,67.28 ,2001
강원,홍천군,,42720,40.72 ,2001
강원,횡성군,,42730,45.59 ,2001
강원,영월군,,42750,46.22 ,2001
강원,평창군,,42760,31.75 ,2001
강원,정선군,,42770,40.18 ,2001
강원,철원군,,42780,65.34 ,2001
강원,화천군,,42790,27.47 ,2001
강원,양구군,,42800,35.88 ,2001
강원,인제군,,42810,20.41 ,2001
강원,고성군,,42820,59.29 ,2001
강원,양양군,,42830,48.01 ,2001
충북,청주시,서원구,43112,1833.04 ,2001
충북,청주시,청원구,43114,813.93 ,2001
충북,청주시,상당구,43111,444.57 ,2001
충북,청주시,흥덕구,43113,1270.82 ,2001
충북,충주시,,43130,218.77 ,2001
충북,제천시,,43150,164.29 ,2001
충북,보은군,,43720,72.00 ,2001
충북,옥천군,,43730,110.79 ,2001
충북,영동군,,43740,67.67 ,2001
충북,증평군,,43745,383.56 ,2001
충북,진천군,,43750,148.52 ,2001
충북,괴산군,,43760,46.68 ,2001
충북,음성군,,43770,167.55 ,2001
충북,단양군,,43800,49.64 ,2001
충남,당진시,,44270,181.00 ,2001
충남,천안시,동남구,44131,493.19 ,2001
충남,천안시,서북구,44133,1093.91 ,2001
충남,공주시,,44150,142.41 ,2001
충남,보령시,,44180,204.78 ,2001
충남,아산시,,44200,343.85 ,2001
충남,서산시,,44210,203.01 ,2001
충남,논산시,,44230,227.92 ,2001
충남,계룡시,,44250,474.14 ,2001
충남,금산군,,44710,109.35 ,2001
충남,부여군,,44760,144.71 ,2001
충남,서천군,,44770,203.46 ,2001
충남,청양군,,44790,83.47 ,2001
충남,홍성군,,44800,210.93 ,2001
충남,예산군,,44810,184.67 ,2001
충남,태안군,,44825,134.51 ,2001
전북,전주시,완산구,45111,3531.12 ,2001
전북,전주시,덕진구,45113,2578.13 ,2001
전북,군산시,,45130,732.32 ,2001
전북,익산시,,45140,660.23 ,2001
전북,정읍시,,45180,219.09 ,2001
전북,남원시,,45190,138.12 ,2001
전북,김제시,,45210,211.34 ,2001
전북,완주군,,45710,105.63 ,2001
전북,진안군,,45720,41.37 ,2001
전북,무주군,,45730,48.01 ,2001
전북,장수군,,45740,57.05 ,2001
전북,임실군,,45750,62.70 ,2001
전북,순창군,,45770,68.36 ,2001
전북,고창군,,45790,122.41 ,2001
전북,부안군,,45800,153.82 ,2001
전남,목포시,,46110,5194.51 ,2001
전남,여수시,,46130,642.44 ,2001
전남,순천시,,46150,299.49 ,2001
전남,나주시,,46170,175.25 ,2001
전남,광양시,,46230,309.90 ,2001
전남,담양군,,46710,117.04 ,2001
전남,곡성군,,46720,70.82 ,2001
전남,구례군,,46730,74.38 ,2001
전남,고흥군,,46770,123.56 ,2001
전남,보성군,,46780,89.57 ,2001
전남,화순군,,46790,100.76 ,2001
전남,장흥군,,46800,83.71 ,2001
전남,강진군,,46810,102.48 ,2001
전남,해남군,,46820,112.16 ,2001
전남,영암군,,46830,118.28 ,2001
전남,무안군,,46840,157.88 ,2001
전남,함평군,,46860,110.82 ,2001
전남,영광군,,46870,148.17 ,2001
전남,장성군,,46880,105.47 ,2001
전남,완도군,,46890,166.58 ,2001
전남,진도군,,46900,95.55 ,2001
전남,신안군,,46910,78.51 ,2001
경북,포항시,남구,47111,655.26 ,2001
경북,포항시,북구,47113,350.55 ,2001
경북,경주시,,47130,217.18 ,2001
경북,김천시,,47150,149.42 ,2001
경북,안동시,,47170,119.65 ,2001
경북,구미시,,47190,558.43 ,2001
경북,영주시,,47210,192.46 ,2001
경북,영천시,,47230,128.26 ,2001
경북,상주시,,47250,97.26 ,2001
경북,문경시,,47280,97.68 ,2001
경북,경산시,,47290,524.85 ,2001
경북,군위군,,47720,55.45 ,2001
경북,의성군,,47730,62.82 ,2001
경북,청송군,,47750,39.78 ,2001
경북,영양군,,47760,27.20 ,2001
경북,영덕군,,47770,66.92 ,2001
경북,청도군,,47820,73.60 ,2001
경북,고령군,,47830,95.83 ,2001
경북,성주군,,47840,81.76 ,2001
경북,칠곡군,,47850,232.22 ,2001
경북,예천군,,47900,87.91 ,2001
경북,봉화군,,47920,34.45 ,2001
경북,울진군,,47930,66.41 ,2001
경북,울릉군,,47940,136.99 ,2001
경남,창원시,의창구,48121,1240.59 ,2001
경남,창원시,성산구,48123,3192.07 ,2001
경남,창원시,마산합포구,48125,901.52 ,2001
경남,창원시,마산회원구,48127,2390.86 ,2001
경남,창원시,진해구,48129,1205.83 ,2001
경남,진주시,,48170,476.98 ,2001
경남,통영시,,48220,572.47 ,2001
경남,사천시,,48240,300.65 ,2001
경남,김해시,,48250,763.67 ,2001
경남,밀양시,,48270,153.95 ,2001
경남,거제시,,48310,447.12 ,2001
경남,양산시,,48330,414.50 ,2001
경남,의령군,,48720,69.35 ,2001
경남,함안군,,48730,156.84 ,2001
경남,창녕군,,48740,133.27 ,2001
경남,고성군,,48820,120.14 ,2001
경남,남해군,,48840,162.02 ,2001
경남,하동군,,48850,89.26 ,2001
경남,산청군,,48860,50.17 ,2001
경남,함양군,,48870,62.32 ,2001
경남,거창군,,48880,85.28 ,2001
경남,합천군,,48890,60.60 ,2001
제주,제주시,,50110,1113.58 ,2001
제주,서귀포시,,50130,334.41 ,2001
서울,종로구,,11110,7578.71 ,2002
서울,중구,,11140,13865.69 ,2002
서울,용산구,,11170,10728.21 ,2002
서울,성동구,,11200,20228.78 ,2002
서울,광진구,,11215,22666.79 ,2002
서울,동대문구,,11230,26861.38 ,2002
서울,중랑구,,11260,23893.43 ,2002
서울,성북구,,11290,18066.13 ,2002
서울,강북구,,11305,15332.02 ,2002
서울,도봉구,,11320,17880.14 ,2002
서울,노원구,,11350,18113.94 ,2002
서울,은평구,,11380,15823.28 ,2002
서울,서대문구,,11410,20601.84 ,2002
서울,마포구,,11440,15725.87 ,2002
서울,양천구,,11470,27840.77 ,2002
서울,강서구,,11500,12762.53 ,2002
서울,구로구,,11530,20551.19 ,2002
서울,금천구,,11545,20104.54 ,2002
서울,영등포구,,11560,16638.64 ,2002
서울,동작구,,11590,24645.39 ,2002
서울,관악구,,11620,17658.99 ,2002
서울,서초구,,11650,8254.07 ,2002
서울,강남구,,11680,13533.24 ,2002
서울,송파구,,11710,19094.81 ,2002
서울,강동구,,11740,19589.74 ,2002
부산,중구,,26110,19848.76 ,2002
부산,서구,,26140,10824.35 ,2002
부산,동구,,26170,12382.95 ,2002
부산,영도구,,26200,12499.03 ,2002
부산,부산진구,,26230,14174.89 ,2002
부산,동래구,,26260,17392.87 ,2002
부산,남구,,26290,11916.85 ,2002
부산,북구,,26320,8381.01 ,2002
부산,해운대구,,26350,7807.78 ,2002
부산,사하구,,26380,9254.60 ,2002
부산,금정구,,26410,4273.89 ,2002
부산,강서구,,26440,325.63 ,2002
부산,연제구,,26470,18899.08 ,2002
부산,수영구,,26500,17510.15 ,2002
부산,사상구,,26530,8206.71 ,2002
부산,기장군,,26710,350.64 ,2002
대구,중구,,27110,12300.87 ,2002
대구,동구,,27140,1826.82 ,2002
대구,서구,,27170,15572.20 ,2002
대구,남구,,27200,10871.38 ,2002
대구,북구,,27230,4555.78 ,2002
대구,수성구,,27260,5844.10 ,2002
대구,달서구,,27290,9724.05 ,2002
대구,달성군,,27710,364.37 ,2002
인천,중구,,28110,717.65 ,2002
인천,동구,,28140,10591.32 ,2002
인천,남구,,28170,17878.15 ,2002
인천,연수구,,28185,10210.36 ,2002
인천,남동구,,28200,7100.24 ,2002
인천,부평구,,28237,17457.10 ,2002
인천,계양구,,28245,7484.95 ,2002
인천,서구,,28260,3163.60 ,2002
인천,강화군,,28710,159.75 ,2002
인천,옹진군,,28720,85.95 ,2002
광주,동구,,29110,2399.32 ,2002
광주,서구,,29140,6677.00 ,2002
광주,남구,,29155,3624.43 ,2002
광주,북구,,29170,3869.13 ,2002
광주,광산구,,29200,1235.04 ,2002
대전,동구,,30110,1758.26 ,2002
대전,중구,,30140,4285.62 ,2002
대전,서구,,30170,5203.91 ,2002
대전,유성구,,30200,1057.35 ,2002
대전,대덕구,,30230,3360.46 ,2002
울산,중구,,31110,6352.12 ,2002
울산,남구,,31140,4857.75 ,2002
울산,동구,,31170,5238.61 ,2002
울산,북구,,31200,791.72 ,2002
울산,울주군,,31710,226.93 ,2002
세종,세종시,,36110,227.74 ,2002
경기,수원시,장안구,41111,9456.12 ,2002
경기,수원시,권선구,41113,6585.41 ,2002
경기,수원시,팔달구,41115,9975.95 ,2002
경기,수원시,영통구,41117,,2002
경기,성남시,수정구,41131,5648.06 ,2002
경기,성남시,중원구,41133,10369.36 ,2002
경기,성남시,분당구,41135,5869.34 ,2002
경기,의정부시,,41150,4637.93 ,2002
경기,안양시,만안구,41171,7359.66 ,2002
경기,안양시,동안구,41173,14859.74 ,2002
경기,부천시,,41190,15277.19 ,2002
경기,광명시,,41210,8852.65 ,2002
경기,평택시,,41220,792.86 ,2002
경기,동두천시,,41250,764.83 ,2002
경기,안산시,상록구,41271,5933.59 ,2002
경기,안산시,단원구,41273,3257.58 ,2002
경기,고양시,덕양구,41281,2279.32 ,2002
경기,고양시,일산동구,41285,3889.31 ,2002
경기,고양시,일산서구,41287,5371.44 ,2002
경기,과천시,,41290,1965.99 ,2002
경기,구리시,,41310,5803.25 ,2002
경기,남양주시,,41360,853.52 ,2002
경기,오산시,,41370,2713.13 ,2002
경기,시흥시,,41390,2665.78 ,2002
경기,군포시,,41410,7387.17 ,2002
경기,의왕시,,41430,2472.42 ,2002
경기,하남시,,41450,1370.28 ,2002
경기,용인시,처인구,41461,374.66 ,2002
경기,용인시,기흥구,41463,2144.56 ,2002
경기,용인시,수지구,41465,4160.96 ,2002
경기,파주시,,41480,349.63 ,2002
경기,이천시,,41500,410.96 ,2002
경기,안성시,,41550,266.88 ,2002
경기,김포시,,41570,699.52 ,2002
경기,화성시,,41590,329.99 ,2002
경기,광주시,,41610,406.70 ,2002
경기,양주시,,41630,461.37 ,2002
경기,포천시,,41650,184.49 ,2002
경기,여주시,,41670,171.71 ,2002
경기,연천군,,41800,78.54 ,2002
경기,가평군,,41820,65.82 ,2002
경기,양평군,,41830,94.50 ,2002
강원,춘천시,,42110,226.28 ,2002
강원,원주시,,42130,319.28 ,2002
강원,강릉시,,42150,220.98 ,2002
강원,동해시,,42170,571.39 ,2002
강원,태백시,,42190,181.68 ,2002
강원,속초시,,42210,855.42 ,2002
강원,삼척시,,42230,65.31 ,2002
강원,홍천군,,42720,39.89 ,2002
강원,횡성군,,42730,45.29 ,2002
강원,영월군,,42750,40.17 ,2002
강원,평창군,,42760,31.61 ,2002
강원,정선군,,42770,41.97 ,2002
강원,철원군,,42780,63.40 ,2002
강원,화천군,,42790,26.50 ,2002
강원,양구군,,42800,34.84 ,2002
강원,인제군,,42810,20.02 ,2002
강원,고성군,,42820,57.71 ,2002
강원,양양군,,42830,47.84 ,2002
충북,청주시,서원구,43112,1833.04 ,2002
충북,청주시,청원구,43114,813.93 ,2002
충북,청주시,상당구,43111,444.57 ,2002
충북,청주시,흥덕구,43113,1270.82 ,2002
충북,충주시,,43130,215.44 ,2002
충북,제천시,,43150,162.31 ,2002
충북,보은군,,43720,69.16 ,2002
충북,옥천군,,43730,108.82 ,2002
충북,영동군,,43740,65.98 ,2002
충북,증평군,,43745,375.57 ,2002
충북,진천군,,43750,147.00 ,2002
충북,괴산군,,43760,45.28 ,2002
충북,음성군,,43770,166.18 ,2002
충북,단양군,,43800,47.84 ,2002
충남,당진시,,44270,178.00 ,2002
충남,천안시,동남구,44131,503.12 ,2002
충남,천안시,서북구,44133,1115.94 ,2002
충남,공주시,,44150,140.91 ,2002
충남,보령시,,44180,199.51 ,2002
충남,아산시,,44200,352.45 ,2002
충남,서산시,,44210,200.34 ,2002
충남,논산시,,44230,223.26 ,2002
충남,계룡시,,44250,491.52 ,2002
충남,금산군,,44710,106.52 ,2002
충남,부여군,,44760,140.92 ,2002
충남,서천군,,44770,195.93 ,2002
충남,청양군,,44790,80.46 ,2002
충남,홍성군,,44800,205.99 ,2002
충남,예산군,,44810,180.03 ,2002
충남,태안군,,44825,130.86 ,2002
전북,전주시,완산구,45111,3600.02 ,2002
전북,전주시,덕진구,45113,2539.77 ,2002
전북,군산시,,45130,719.48 ,2002
전북,익산시,,45140,651.07 ,2002
