,year,month,sig_cd,weather_cd,SO2,CO,O3,NO2,PM10
16245,2010,4,41131,108,0.003908726,0.471027792,0.020619195,0.029763096,47.98526546
16246,2010,4,41133,108,0.004970711,0.481538462,0.023004184,0.038854951,52.00983146
16247,2010,4,41135,108,0.00417297,0.519476042,0.025906305,0.037172376,54.41144409
16248,2010,4,41150,98,0.004859445,0.567821169,0.030509164,0.027090155,58.97301091
16249,2010,4,41171,108,0.005515663,0.562426676,0.023863145,0.030723467,58.36789388
16250,2010,4,41173,108,0.004428414,0.523733099,0.021147765,0.031575754,57.46814031
16251,2010,4,41190,112,0.005883902,0.536474714,0.024640661,0.040699469,65.18395546
16252,2010,4,41210,108,0.004516949,0.614586255,0.022685835,0.028096774,50.42075736
16253,2010,4,41220,119,0.003566351,0.394602084,0.030496957,0.019892554,66.70617393
16254,2010,4,41250,98,0.009492997,0.391328671,0.025333819,0.020673212,70.03230337
16255,2010,4,41271,119,0.005163008,0.586725423,0.023710925,0.035582845,50.87178175
16256,2010,4,41273,119,0.006880472,0.455241305,0.032082468,0.030864525,53.37518521
16257,2010,4,41281,108,0.004120178,0.434048641,0.024081081,0.024646724,57.26536313
16258,2010,4,41285,108,0.005245665,0.439432624,0.022809929,0.03204539,59.9707113
16259,2010,4,41290,108,0.004270586,0.547052784,0.026267406,0.027478456,53.3714081
16260,2010,4,41310,108,0.004902497,0.510087457,0.023453543,0.027272678,49.26887448
16261,2010,4,41360,108,0.004270358,0.593557423,0.026204482,0.021584034,41.06773619
16262,2010,4,41370,119,0.007026738,0.513249651,0.024061254,0.027693617,67.50070522
16263,2010,4,41390,108,0.007458311,0.58410765,0.028662697,0.034047631,57.69042104
16264,2010,4,41410,119,0.00475405,0.447569956,0.026435935,0.033701113,54.84023669
16265,2010,4,41430,119,0.004123433,0.604349415,0.021983138,0.038575764,60.12933792
16266,2010,4,41450,108,0.005489329,0.627653631,0.019054545,0.02757784,48.44677871
16267,2010,4,41461,203,0.004533333,0.465411437,0.026157821,0.028453195,52.1035461
16268,2010,4,41463,119,0.005549192,0.642535211,0.025783784,0.034304654,51.71428571
16269,2010,4,41465,119,0.00525879,0.632089552,0.025746835,0.038649789,51.83776224
16270,2010,4,41480,99,0.005500715,0.545915493,0.025088732,0.024402817,64.78076379
16271,2010,4,41500,203,0.00292961,0.458798385,0.034416046,0.016154493,65.92899228
16272,2010,4,41550,203,0.003472803,0.425941423,0.029690377,0.01675838,55.51666667
16273,2010,4,41570,201,0.004717206,0.615600454,0.031297925,0.023613932,60.38238418
16274,2010,4,41590,119,0.003816657,0.423133133,0.030870059,0.021588013,57.79193908
16275,2010,4,41610,202,0.005669034,0.584637269,0.025724332,0.032867792,61.72191011
16276,2010,4,41630,98,0.006729894,0.478254438,0.03262426,0.020037855,55.67296512
16277,2010,4,41650,95,0.002245378,0.422829132,0.044217087,0.007962185,43.51893408
16278,2010,4,42110,101,0.003927837,0.426351924,0.03538952,0.015995293,58.30032543
16279,2010,4,42130,114,0.005979356,0.549122537,0.029173479,0.023566439,66.80486111
16280,2010,4,42150,105,0.005775596,0.469424965,0.035617111,0.019985975,51.38664812
16281,2010,4,42170,106,0.005177215,0.809985935,0.037780591,0.023864979,56.22881356
16282,2010,4,42230,214,0.006559944,0.564418938,0.040634697,0.017,47.96239554
16283,2010,4,42730,114,0.001852778,0.302043796,0.02979854,0.009348311,47.52898551
16284,2010,4,42770,217,0.002336299,0.446892655,0.046666667,0.008444413,34.08203678
16285,2010,4,42800,211,0.001593343,0.385451977,0.038783898,0.004905516,45.21459854
16286,2010,4,42820,90,0.00203507,0.391267606,0.057029619,0.004768873,49.17919075
16287,2010,4,43111,131,0.005087501,0.708502466,0.029250879,0.022704314,67.64600101
16288,2010,4,43113,131,0.004434783,0.464615385,0.028125698,0.028135664,68.31197772
16289,2010,4,43114,131,0.006747887,0.487605634,0.031374823,0.023911268,65.87624467
16290,2010,4,43130,127,0.005584674,0.556806932,0.029245378,0.022259977,55.9863846
16291,2010,4,43150,221,0.00484701,0.640472879,0.030869263,0.022906815,62.30833333
16292,2010,4,43760,127,0.001951536,0.387011173,0.047241913,0.006089246,42.12464986
16293,2010,4,44131,232,0.004059722,0.502361111,0.029652778,0.036921016,43.28929068
16294,2010,4,44133,232,0.003590682,0.674822695,0.028611205,0.019206323,52.60066556
16295,2010,4,44150,236,0.004331098,0.393580599,0.04503709,0.007838395,48.98459384
16296,2010,4,44200,232,0.003438547,0.469166667,0.030773611,0.0163125,49.0209205
16297,2010,4,44210,129,0.005068655,0.505400827,0.037561053,0.013301389,47.06292205
16298,2010,4,44270,129,0.003119501,0.379457975,0.033772223,0.014140895,45.03760237
16299,2010,4,44825,129,0.002248261,0.400864553,0.035583815,0.009206377,60.03375527
16300,2010,4,45111,146,0.003328472,0.485138889,0.025094445,0.013814583,46.86944444
16301,2010,4,45113,146,0.003836111,0.499722222,0.023705556,0.015626389,45.22638889
16302,2010,4,45130,140,0.005684028,0.385277778,0.034847223,0.012653473,52.13109019
16303,2010,4,45140,146,0.004717361,0.461875,0.026597222,0.011308333,56.49930556
16304,2010,4,45180,245,0.003019635,0.271248247,0.028213184,0.013504909,54.97054698
16305,2010,4,45190,247,0.003569733,0.336596386,0.022717647,0.011695588,48.92417062
16306,2010,4,45750,244,0.002252086,0.313610315,0.041532951,0.004679053,36.2887931
16307,2010,4,46110,165,0.004351878,0.478581363,0.021447844,0.007328234,35.91515994
16308,2010,4,46130,168,0.007432411,0.439546809,0.02966447,0.021424375,41.00010394
16309,2010,4,46150,174,0.004706354,0.45250989,0.035917605,0.016499427,36.24231042
16310,2010,4,46230,266,0.006505977,0.481934067,0.037224284,0.016142627,41.38915829
16311,2010,4,46790,256,0.003383885,0.756834532,0.039748201,0.005437842,29.42477876
16312,2010,4,46830,165,0.003379259,0.802148997,0.037751055,0.006783404,36.82841069
16313,2010,4,47111,138,0.004663893,0.432631223,0.029982732,0.014664344,60.58512347
16314,2010,4,47130,283,0.003615278,0.288472222,0.029333333,0.018290278,45.08194444
16315,2010,4,47150,135,0.003075,0.431527778,0.037130556,0.013543056,43.20833333
16316,2010,4,47170,136,0.003866667,0.350694444,0.033766342,0.016373611,38.05833333
16317,2010,4,47190,279,0.00449281,0.509033254,0.037535154,0.01745734,42.35673762
16318,2010,4,47210,272,0.011930556,0.509305556,0.036793056,0.012388889,49.73296245
16319,2010,4,47230,281,0.00282299,0.504189944,0.049878492,0.006528252,44.52374302
16320,2010,4,47730,278,0.002139437,0.297605634,0.045690141,0.007692817,43.96056338
16321,2010,4,47770,277,0.002227972,0.37254902,0.044769231,0.003369231,38.41398601
16322,2010,4,47940,115,0.001647067,0.783379888,0.054667598,0.003198883,50.09078212
16323,2010,4,48121,255,0.003436809,0.448868315,0.036283945,0.017474863,42.37771462
16324,2010,4,48123,255,0.003873007,0.540072369,0.035250373,0.016714064,49.0614122
16325,2010,4,48127,155,0.00318689,0.321827057,0.025902371,0.023647319,46.85763889
16326,2010,4,48129,155,0.004256983,0.247346369,0.040375199,0.013296089,49.07112971
16327,2010,4,48170,192,0.004882532,0.513303448,0.02650133,0.018690229,47.49814815
16328,2010,4,48250,253,0.003689076,0.328851541,0.039685575,0.02095098,37.63065628
16329,2010,4,48310,294,0.00272081,0.272027972,0.049627095,0.00527972,36.63983051
16330,2010,4,48330,257,0.003347765,0.438632254,0.028818436,0.030309358,35.80788612
16331,2010,4,48850,266,0.003905292,0.380083565,0.035339833,0.010140669,58.07361111
16332,2010,4,48880,284,0.001516279,0.480155039,0.033662016,0.008539225,57.67801858
16333,2010,4,50110,184,0.001917563,0.520386401,0.045408606,0.008275044,48.16779933
16334,2010,4,50130,189,0.001568056,0.292777778,0.057431564,0.007102778,43.05555556
16335,2010,5,11110,108,0.006793801,0.400134771,0.030656334,0.037994609,56.23480663
16336,2010,5,11140,108,0.004467568,0.652297297,0.027891156,0.039261872,56.80309423
16337,2010,5,11170,108,0.006181452,0.40577957,0.031181951,0.041662634,56.44021739
16338,2010,5,11200,108,0.004022191,0.389237057,0.025414169,0.02936921,56.27297297
16339,2010,5,11215,108,0.004041096,0.476712329,0.037394521,0.035,54.1829436
16340,2010,5,11230,108,0.004160811,0.515675676,0.024277027,0.0398019,58.01623816
16341,2010,5,11260,108,0.005134771,0.425606469,0.022849057,0.031144205,54.98245614
16342,2010,5,11290,108,0.004307588,0.587804878,0.026165312,0.038612466,43.49118046
16343,2010,5,11305,108,0.006103914,0.374224022,0.035437247,0.033946019,53.14580468
16344,2010,5,11320,108,0.003291105,0.523180593,0.033446092,0.027084906,46.66396761
16345,2010,5,11350,108,0.004009447,0.388529015,0.034935223,0.028348178,49.09699454
16346,2010,5,11380,108,0.004350474,0.286805556,0.034154263,0.0302977,55.87295082
16347,2010,5,11410,108,0.00369407,0.295257453,0.03075876,0.035566802,60.16621253
16348,2010,5,11440,108,0.003936401,0.547496617,0.022865672,0.035046008,59.19105691
16349,2010,5,11470,108,0.005668016,0.499190283,0.033807018,0.031763833,62.34257975
16350,2010,5,11500,108,0.006594744,0.526494565,0.03279212,0.035796196,57.4373297
16351,2010,5,11530,108,0.004216735,0.574762551,0.033272727,0.034242877,58.12330623
16352,2010,5,11545,108,0.006792683,0.410840108,0.030910864,0.037482385,54.1253406
16353,2010,5,11560,108,0.003726287,0.601349528,0.032571429,0.037827913,61.96721311
16354,2010,5,11590,108,0.005621418,0.497597598,0.035608629,0.031783133,54.33789954
16355,2010,5,11620,108,0.004495264,0.579296346,0.030697832,0.039065129,63.1473397
16356,2010,5,11650,108,0.004286486,0.499864865,0.028116216,0.026610811,56.81106613
16357,2010,5,11680,108,0.004618598,0.379649596,0.022041779,0.043855795,58.64189189
16358,2010,5,11710,108,0.003722372,0.557816712,0.031750674,0.029017544,51.38024357
16359,2010,5,11740,108,0.005082432,0.337878788,0.031945946,0.033856757,56.75175316
16360,2010,5,26110,159,0.007674797,0.362822252,0.029887534,0.032051491,60.91983696
16361,2010,5,26200,159,0.00646748,0.323848238,0.043016282,0.014819783,51.16395664
16362,2010,5,26230,159,0.007202997,0.448803828,0.031651701,0.033347826,67.63451087
16363,2010,5,26260,257,0.003946853,0.308392603,0.036993026,0.019740586,60.61683599
16364,2010,5,26290,159,0.007648725,0.418413598,0.031591896,0.023110482,56.08096591
16365,2010,5,26320,257,0.004557065,0.457687075,0.033532609,0.015328804,56.31750339
16366,2010,5,26350,159,0.005907231,0.451023192,0.04060929,0.023065484,38.10777626
16367,2010,5,26380,159,0.005809104,0.406351551,0.037307918,0.020327245,57.95747801
16368,2010,5,26410,257,0.003831029,0.496237347,0.031329924,0.019079378,56.2063221
16369,2010,5,26440,253,0.00453125,0.346671196,0.038148777,0.017163723,63.43831282
16370,2010,5,26470,159,0.005906504,0.544444444,0.030192412,0.026406504,57.7449118
16371,2010,5,26500,159,0.00564071,0.319088319,0.039695355,0.016590164,34.80601093
16372,2010,5,26530,159,0.00550173,0.249134948,0.036852941,0.027183391,69.32465278
16373,2010,5,26710,257,0.004391383,0.384307065,0.04308898,0.014358422,48.6919789
16374,2010,5,27110,176,0.002376791,0.577131258,0.032791328,0.023230352,50.21944444
16375,2010,5,27140,176,0.004269906,0.494062078,0.028671602,0.022145749,49.34185734
16376,2010,5,27170,176,0.010552703,0.427137042,0.033928475,0.026807813,65.97411444
16377,2010,5,27200,143,0.004666218,0.364064603,0.036433962,0.023703903,43.87601078
16378,2010,5,27230,176,0.003804565,0.468629734,0.034900277,0.024229187,63.76657522
16379,2010,5,27260,143,0.003460541,0.331123871,0.033868244,0.018294376,54.26226124
16380,2010,5,27290,143,0.007675237,0.653044655,0.034764228,0.018198917,58.06325707
16381,2010,5,27710,143,0.003010782,0.513746631,0.038695418,0.016044474,50.854314
16382,2010,5,28110,112,0.00734388,0.367255913,0.026803686,0.019876132,59.0586178
16383,2010,5,28140,112,0.008953615,0.511580381,0.025427012,0.033328786,58.93351425
16384,2010,5,28170,112,0.009780521,0.632465753,0.03169726,0.03629863,58.23790323
16385,2010,5,28185,112,0.006005435,0.463043478,0.032359184,0.029902174,70.10597826
16386,2010,5,28200,112,0.005242056,0.497378401,0.024158912,0.032523384,64.27642767
16387,2010,5,28237,112,0.008641791,0.58412483,0.027994573,0.036337856,62.56586022
16388,2010,5,28245,112,0.005436765,0.465243004,0.031019118,0.025748529,55.50662739
16389,2010,5,28260,112,0.008781484,0.509347414,0.030994066,0.03184508,65.08814832
16390,2010,5,28710,201,0.002889113,0.388237869,0.050085256,0.006669909,47.14195406
16391,2010,5,28720,102,0.00383589,0.632162162,0.056921622,0.007120974,50.78404402
16392,2010,5,29110,156,0.004208672,0.514498645,0.035834688,0.019668022,67.68016194
16393,2010,5,29140,156,0.00398913,0.581521739,0.037109905,0.019951087,51.96635262
16394,2010,5,29155,156,0.003255088,0.540976934,0.036408412,0.022943012,57
16395,2010,5,29170,156,0.002670549,0.425539517,0.042164233,0.014712704,61.55279377
16396,2010,5,29200,156,0.003422207,0.364946918,0.039911381,0.015440608,66.48568811
16397,2010,5,30110,133,0.00282861,0.421862348,0.035883941,0.013595142,48.14979757
16398,2010,5,30140,133,0.002234818,0.400269906,0.037434548,0.014489879,53.43049933
16399,2010,5,30170,133,0.002578948,0.424358974,0.038170715,0.021111336,55.23346829
16400,2010,5,30200,133,0.002816464,0.319703104,0.041838057,0.015453441,53.92037787
16401,2010,5,30230,133,0.003773666,0.348987855,0.032539136,0.024531714,48.95276653
16402,2010,5,31110,152,0.007092141,0.498102981,0.025426829,0.028737127,67.39701897
16403,2010,5,31140,152,0.011280782,0.454503982,0.032866294,0.024766333,55.53451035
16404,2010,5,31170,152,0.008154891,0.605706522,0.027475543,0.02030163,47.50815217
16405,2010,5,31200,152,0.008096233,0.298749814,0.033389527,0.023636246,52.29400134
16406,2010,5,31710,152,0.012711475,0.419375134,0.031316001,0.021057579,51.58521722
16407,2010,5,41111,119,0.005839891,0.517367707,0.031040706,0.030526459,61.45491803
16408,2010,5,41113,119,0.005793478,0.630163043,0.031589674,0.028408967,62.56793478
16409,2010,5,41115,119,0.005891497,0.553339754,0.033008233,0.033829697,64.48368728
16410,2010,5,41117,119,0.006161423,0.684815321,0.028935705,0.036277702,59.0204918
16411,2010,5,41131,108,0.004524711,0.44705303,0.026039044,0.027206496,55.07906823
16412,2010,5,41133,108,0.005082768,0.455804196,0.028113976,0.035937073,66.61045531
16413,2010,5,41135,108,0.0044702,0.440658141,0.033580398,0.035655483,60.20244735
16414,2010,5,41150,98,0.004312162,0.539994423,0.034708109,0.027390405,65.54777992
16415,2010,5,41171,108,0.005834919,0.543322215,0.029769489,0.028470368,65.93606084
16416,2010,5,41173,108,0.004391305,0.504959239,0.026635191,0.031097147,65.03441035
16417,2010,5,41190,112,0.006386814,0.508456038,0.030162149,0.040233847,72.39221064
16418,2010,5,41210,108,0.004834464,0.612584574,0.029949932,0.027254398,57.48637602
16419,2010,5,41220,119,0.004041246,0.398717344,0.039362115,0.018277463,76.53089992
16420,2010,5,41250,98,0.007173677,0.348846676,0.031605978,0.02361705,74.26865672
16421,2010,5,41271,119,0.006453688,0.588223783,0.03124152,0.031466892,60.08201782
16422,2010,5,41273,119,0.007530179,0.47915439,0.039694035,0.025329316,60.5297087
16423,2010,5,41281,108,0.004523161,0.429700272,0.028250681,0.025897183,69.62068966
16424,2010,5,41285,108,0.005892517,0.439863946,0.025940136,0.030591837,73.37281292
16425,2010,5,41290,108,0.004872373,0.637190326,0.030672725,0.026206112,62.07563912
16426,2010,5,41310,108,0.005049895,0.574005912,0.027753887,0.027387849,55.58222533
16427,2010,5,41360,108,0.005023041,0.621982759,0.031321038,0.019975477,55.67891374
16428,2010,5,41370,119,0.006913462,0.529301075,0.031464924,0.024862398,75.6829932
16429,2010,5,41390,108,0.009113898,0.528435453,0.035166151,0.032110219,63.10535734
16430,2010,5,41410,119,0.004749225,0.425533438,0.032230115,0.033144791,68.41036459
16431,2010,5,41430,119,0.004054927,0.698830162,0.028821575,0.037626617,76.12266478
16432,2010,5,41450,108,0.0042,0.543941606,0.026174298,0.02482327,56.01361573
16433,2010,5,41461,203,0.005142857,0.424156545,0.034816216,0.025559459,57.14769648
16434,2010,5,41463,119,0.004873124,0.587950139,0.031840816,0.032770068,58.8358209
16435,2010,5,41465,119,0.003771384,0.559937888,0.032417974,0.039934358,59.89985896
16436,2010,5,41480,99,0.004545703,0.520901639,0.030926027,0.022452113,74.5501355
16437,2010,5,41500,203,0.002862502,0.360670182,0.041472164,0.014575395,74.20132875
16438,2010,5,41550,203,0.003590541,0.398648649,0.037568919,0.015074324,65.27567568
16439,2010,5,41570,201,0.005130015,0.655011326,0.036416103,0.023776334,72.61857112
16440,2010,5,41590,119,0.004189766,0.402017066,0.039956508,0.020058564,70.55561202
16441,2010,5,41610,202,0.005716802,0.573097826,0.032923913,0.03054212,66.16032609
16442,2010,5,41630,98,0.00590268,0.453455571,0.037146685,0.018220028,60.66478076
16443,2010,5,41650,95,0.001410891,0.329561528,0.034736917,0.006454455,56.95319149
16444,2010,5,42110,101,0.003350419,0.392261265,0.043458754,0.012314827,60.23357182
16445,2010,5,42130,114,0.00443319,0.380080659,0.037508803,0.019420806,69.17832098
16446,2010,5,42150,105,0.004432551,0.382844575,0.043972141,0.017435484,50.94281525
16447,2010,5,42170,106,0.003788253,0.61300578,0.043319364,0.021468208,56.4222561
16448,2010,5,42230,214,0.004805907,0.379178886,0.042559775,0.012644163,52.13231198
16449,2010,5,42730,114,0.001497814,0.26420765,0.034822161,0.00726726,51.89918256
16450,2010,5,42770,217,0.002024209,0.397260274,0.049247945,0.008539041,36.3020979
16451,2010,5,42800,211,0.001508892,0.342935528,0.038976744,0.004193699,47.94758621
16452,2010,5,42820,90,0.002110705,0.325915875,0.058721088,0.003923474,51.73150685
16453,2010,5,43111,131,0.004110706,0.504488144,0.038864604,0.018557082,70.16704991
16454,2010,5,43113,131,0.003197832,0.322222222,0.036345528,0.018403794,72.51617251
16455,2010,5,43114,131,0.003380753,0.434075104,0.044297636,0.01237274,81.54847645
16456,2010,5,43130,127,0.003654693,0.385820145,0.039242896,0.019542523,53.80291308
16457,2010,5,43150,221,0.003234501,0.487466307,0.034862534,0.020595687,66.0148248
16458,2010,5,43760,127,0.001816554,0.378426052,0.052112925,0.003999186,49.40324763
16459,2010,5,44131,232,0.003866756,0.494347241,0.037839838,0.028655367,47.95962315
16460,2010,5,44133,232,0.005388418,0.6,0.033849138,0.019172805,59.71529745
16461,2010,5,44150,236,0.004258711,0.385185185,0.051012346,0.006626063,57.9346049
16462,2010,5,44200,232,0.003798913,0.433243607,0.038130552,0.014555855,55.46205962
16463,2010,5,44210,129,0.004803882,0.463544837,0.045140764,0.009836579,50.95415638
16464,2010,5,44270,129,0.003380057,0.343301465,0.040466619,0.012739602,49.8478854
16465,2010,5,44825,129,0.003263934,0.3,0.045135246,0.007623087,61.18256131
16466,2010,5,45111,146,0.003114247,0.471236559,0.023870968,0.008467742,61.05040323
16467,2010,5,45113,146,0.003873486,0.450067295,0.027777943,0.013114401,60.77658143
16468,2010,5,45130,140,0.00475976,0.379515019,0.036584563,0.011815704,57.04967687
16469,2010,5,45140,146,0.004379543,0.476656249,0.03459825,0.01579677,69.6678581
16470,2010,5,45180,245,0.004185637,0.238753388,0.035355014,0.011833333,71.16553596
16471,2010,5,45190,247,0.002278155,0.231750339,0.019510176,0.012332425,67.7838765
16472,2010,5,45750,244,0.004274345,0.370206897,0.042744828,0.002387083,52.38696255
16473,2010,5,46110,165,0.004502019,0.45141319,NA,0.0066393,52.73087432
16474,2010,5,46130,168,0.009953689,0.462820009,0.040734668,0.024081732,54.50039911
16475,2010,5,46150,174,0.004248296,0.407885435,0.039665348,0.013124758,49.11773355
16476,2010,5,46230,266,0.009679401,0.434578391,0.039146856,0.017209263,49.52946061
16477,2010,5,46790,256,0.003090947,0.75362117,0.042327298,0.004415599,46.52034884
16478,2010,5,46830,165,0.003326027,0.526272352,0.041581967,0.006317373,NA
16479,2010,5,47111,138,0.005159915,0.49831787,0.036063251,0.013745669,62.19916056
16480,2010,5,47130,283,0.003716783,0.265718157,0.032340108,0.018278912,50.35772358
16481,2010,5,47150,135,0.002872456,0.407317073,0.041727273,0.012384824,51.79810726
16482,2010,5,47170,136,0.002864499,0.305555556,0.037818428,0.015703252,40.58943089
16483,2010,5,47190,279,0.003075077,0.302459536,0.038235734,0.012748607,54.07640949
16484,2010,5,47210,272,0.008712676,0.38988764,0.04044687,0.011853933,49.53511236
16485,2010,5,47230,281,0.002421138,0.594579946,0.054712737,0.006623577,53.55252387
16486,2010,5,47730,278,0.002025071,0.298717949,0.048124108,0.00628796,46.93286713
16487,2010,5,47770,277,0.00232753,0.361538462,0.045276653,0.002490148,39.34506089
16488,2010,5,47940,115,0.00153973,0.418836141,0.054854054,0.003320135,49.09817672
16489,2010,5,48121,255,0.00392264,0.406289788,0.040285851,0.014102391,50.84339939
16490,2010,5,48123,255,0.00484723,0.467424638,0.037596969,0.014148487,57.45772681
16491,2010,5,48127,155,0.004062576,0.272353679,0.033645613,0.021637762,56.45020189
16492,2010,5,48129,155,0.005066216,0.278918919,0.039318919,0.016081081,58.29689609
16493,2010,5,48170,192,0.006224202,0.424569542,0.032974383,0.015529267,51.99301422
16494,2010,5,48250,253,0.003857304,0.318473843,0.038901042,0.016826513,41.9857134
16495,2010,5,48310,294,0.003246781,0.277825465,0.048114449,0.004979542,44.45795796
16496,2010,5,48330,257,0.00353446,0.300337838,0.037274324,0.023741961,42.60993446
16497,2010,5,48850,266,0.004774324,0.379324324,0.038886486,0.009462162,68.44952894
16498,2010,5,48880,284,0.001974831,0.157588076,0.042155616,0.006828958,58.32341001
16499,2010,5,50110,184,0.00170399,0.446245894,0.043953339,0.007137812,59.33095536
16500,2010,5,50130,189,0.002306452,0.408467742,0.053846774,0.006602151,52.01615074
16501,2010,6,11110,108,0.005569832,0.365972222,0.034715084,0.035463687,56.36903039
16502,2010,6,11140,108,0.003770629,0.586713287,0.029107994,0.036983217,47.65874126
16503,2010,6,11170,108,0.005579021,0.288687151,0.030175305,0.040521008,49.95091164
16504,2010,6,11200,108,0.002297143,0.311388889,0.026168056,0.029108333,49.73314607
16505,2010,6,11215,108,0.002981818,0.481538462,0.040012535,0.033762238,47.267507
16506,2010,6,11230,108,0.003651325,0.40264993,0.027587169,0.03676848,52.64295676
16507,2010,6,11260,108,0.004098886,0.405857741,0.034776848,0.030332402,49.56128134
16508,2010,6,11290,108,0.002953911,0.524022346,0.033621508,0.03496648,42.07507082
16509,2010,6,11305,108,0.005460251,0.331938633,0.038688982,0.03167364,51.9
16510,2010,6,11320,108,0.00251532,0.498189415,0.036564067,0.023938719,40.44915254
16511,2010,6,11350,108,0.003628134,0.327019499,0.039116992,0.028111576,42.24891462
16512,2010,6,11380,108,0.003558659,0.437849162,0.039417367,0.027438547,48.26197183
16513,2010,6,11410,108,0.00276217,0.317154812,0.033227336,0.03979021,61.73986014
16514,2010,6,11440,108,0.006252113,0.513661972,0.026111268,0.035928169,52.45949721
16515,2010,6,11470,108,0.005661088,0.341143654,0.035082287,0.0342106,59.01044776
16516,2010,6,11500,108,0.005879888,0.550803859,0.03425838,0.036805866,50.44382022
16517,2010,6,11530,108,0.003468531,0.602377622,0.033615385,0.036485315,51.37057992
16518,2010,6,11545,108,0.007032033,0.426601671,0.02929805,0.046567376,54.59693166
16519,2010,6,11560,108,0.002805594,0.503203343,0.031921652,0.035259053,51.66293706
16520,2010,6,11590,108,0.006043236,0.501392758,0.033410864,0.036988858,57.95633803
16521,2010,6,11620,108,0.00330265,0.59679219,0.031227654,0.03676848,56.22990127
16522,2010,6,11650,108,0.003393855,0.492178771,0.034247191,0.031081006,51.11748252
16523,2010,6,11680,108,0.004008333,0.444583333,0.022316667,0.046061166,52.54253835
16524,2010,6,11710,108,0.003162011,0.572765363,0.036087989,0.029096639,45.91235632
16525,2010,6,26200,159,0.008036683,0.272248804,NA,NA,NA
16526,2010,6,26230,159,0.007035613,0.418518519,0.030363248,0.033125356,63.92319277
16527,2010,6,26260,257,0.004738351,0.253584229,0.034156338,0.019981664,51.61126761
16528,2010,6,26290,159,0.007661517,0.346629213,0.031263675,0.025304348,56.0505618
16529,2010,6,26320,257,0.006040903,0.464739069,0.033,0.020338505,52.14446003
16530,2010,6,26350,159,0.006185393,0.482559775,0.037509831,0.019756133,28.37394958
16531,2010,6,26380,159,0.006571227,0.350144092,0.02896615,0.020664316,50.56962025
16532,2010,6,26410,257,0.005118377,0.445913804,0.034221377,0.024764763,47.37001546
16533,2010,6,26440,253,0.005874116,0.303107345,0.03474435,0.022707627,54.50702247
16534,2010,6,26710,257,0.005806022,0.381062678,0.04084874,0.015605743,39.10408208
16535,2010,6,27110,176,0.002374462,0.681597718,0.037059829,0.020184023,39.68829337
16536,2010,6,27140,176,0.005455182,0.537587658,0.035740896,0.021956522,45.96662031
16537,2010,6,27170,176,0.009556022,0.434453782,0.037662937,0.027177871,56.26173542
16538,2010,6,27200,143,0.006642655,0.440536723,0.041675141,0.025280061,31.82602546
16539,2010,6,27230,176,0.004044952,0.572014469,0.038742459,0.024600116,55.49652778
16540,2010,6,27260,143,0.004287977,0.36641749,0.040203983,0.017741859,48.51939042
16541,2010,6,27290,143,0.005475387,0.866666667,0.038587904,0.019949367,48.84840056
16542,2010,6,27710,143,0.003516807,0.449719888,0.042676471,0.016530812,41.22836879
16543,2010,6,28110,112,0.007894872,0.35334823,0.033112492,0.025777631,57.91008823
16544,2010,6,28140,112,0.009563815,0.452734923,0.024169705,0.038171108,61.07093185
16545,2010,6,28170,112,0.011563025,0.564985994,0.030645251,0.041267507,55.56606398
16546,2010,6,28185,112,0.006308123,0.363585434,0.031672269,0.035745098,61.52661064
16547,2010,6,28200,112,0.005825312,0.508212173,0.031847939,0.037977666,58.55575267
16548,2010,6,28237,112,0.00786236,0.46755618,0.028202247,0.040719101,57.5674548
16549,2010,6,28245,112,0.004121849,0.462044818,0.034029412,0.025002813,49.24755245
16550,2010,6,28260,112,0.007463066,0.431336649,0.030759705,0.031764748,61.04530292
16551,2010,6,28710,201,0.002198169,0.289571284,0.051125231,0.005849905,42.27681856
16552,2010,6,28720,102,0.002766104,0.587306065,0.057584507,0.006468354,49.02695035
16553,2010,6,29110,156,0.003524613,0.508579466,0.035129395,0.017860759,40.11157601
16554,2010,6,29140,156,0.003190743,0.583169705,0.036067321,0.017145863,32
16555,2010,6,29155,156,0.002769986,0.522019635,0.035197756,0.02083871,35.64534075
16556,2010,6,29170,156,0.002363813,0.380409861,0.039772628,0.014596493,40.07295144
16557,2010,6,29200,156,0.00293369,0.322077092,0.036952432,0.015452915,44.15020863
16558,2010,6,30110,133,0.002483961,0.384379358,0.039329149,0.012974895,35.41143654
16559,2010,6,30140,133,0.001958159,0.486610879,0.039555091,0.020638773,40.24407252
16560,2010,6,30170,133,0.002252441,0.456785753,0.038475593,0.020122036,42.10041841
16561,2010,6,30200,133,0.002461646,0.288423989,0.039400279,0.015052999,42.53417015
16562,2010,6,30230,133,0.003203459,0.358577406,0.031277545,0.024606695,39.58010358
16563,2010,6,31110,152,0.010374825,0.486573427,0.021731469,0.032398601,62.33333333
16564,2010,6,31140,152,0.013649747,0.456873512,0.028031451,0.028447558,52.08475598
16565,2010,6,31170,152,0.008971591,0.434045584,0.026286723,0.013038905,39.171875
16566,2010,6,31200,152,0.007420822,0.325474739,0.032480817,0.024118093,43.48441977
16567,2010,6,31710,152,0.016402207,0.422853534,0.027679032,0.023171234,48.37751348
16568,2010,6,41111,119,0.006077586,0.505898876,0.030671348,0.036960411,55.44428773
16569,2010,6,41113,119,0.005816594,0.61062591,0.034294032,0.031475983,54.95633188
